views,life_time,dead_account,language,affiliate
0.0002017837895111176,0.5891566265060241,0.0,0.15000000000000002,1.0
6.633773780098625e-07,0.4472289156626506,0.0,0.15000000000000002,0.0
0.0002453143529081334,0.31518072289156623,0.0,0.1,0.0
6.865305492423636e-06,0.24265060240963854,0.0,0.15000000000000002,1.0
0.005136892643638378,0.1493975903614458,0.0,0.15000000000000002,0.0
1.233101479124215e-05,0.27566265060240963,0.0,0.15000000000000002,1.0
2.4789502098258745e-05,0.08626506024096386,0.0,0.15000000000000002,1.0
1.859797990350003e-05,0.5202409638554216,0.0,0.15000000000000002,0.0
3.7513340356479284e-06,0.09301204819277109,0.0,0.15000000000000002,0.0
4.8023319208086515e-05,0.496144578313253,0.0,0.15000000000000002,1.0
9.045345660158007e-06,0.276144578313253,0.0,0.15000000000000002,1.0
1.028885305893728e-05,0.3643373493975903,0.0,0.15000000000000002,0.0
5.210764267269626e-06,0.08746987951807228,0.0,0.15000000000000002,0.0
2.3985644804905618e-06,0.21397590361445784,0.0,0.15000000000000002,1.0
2.882439744450697e-06,0.27759036144578314,0.0,0.15000000000000002,0.0
6.685803378373908e-07,0.18409638554216867,0.0,0.15000000000000002,0.0
0.00012432212359887577,0.7766265060240963,0.0,0.15000000000000002,1.0
5.603587734248015e-06,0.49734939759036145,0.0,0.15000000000000002,0.0
5.359048622354184e-06,0.7857831325301204,0.0,0.15000000000000002,0.0
5.392867861233118e-06,0.14120481927710843,0.0,0.15000000000000002,1.0
0.0004287499045874723,0.18240963855421688,0.0,0.2,0.0
2.4529354106882327e-05,0.2983132530120482,0.0,0.15000000000000002,0.0
1.4162456650532123e-05,0.17927710843373493,0.0,0.15000000000000002,1.0
2.7419598291074316e-05,0.4727710843373494,0.0,0.15000000000000002,1.0
0.00026879010764994124,0.5971084337349397,0.0,0.2,0.0
2.194608455251451e-05,0.4843373493975903,0.0,0.15000000000000002,1.0
5.731060250022459e-06,0.49180722891566264,0.0,0.65,1.0
5.0624799121850684e-06,0.3344578313253012,0.0,0.9500000000000001,0.0
2.739098201202291e-05,0.15951807228915663,0.0,0.15000000000000002,1.0
5.49432557786992e-06,0.4368674698795181,0.0,0.15000000000000002,0.0
0.00031015103679887774,0.47879518072289157,0.0,0.15000000000000002,0.0
1.0262838259799638e-05,0.12240963855421688,0.0,0.15000000000000002,0.0
7.674365745604291e-07,0.4062650602409638,0.0,0.15000000000000002,0.0
2.2804572924056684e-05,0.3816867469879518,0.0,0.15000000000000002,1.0
1.0647857287036734e-05,0.19204819277108434,0.0,0.15000000000000002,1.0
0.03382764946349537,0.7296385542168674,0.0,0.15000000000000002,0.0
0.005129579883600788,0.35325301204819276,0.0,0.15000000000000002,0.0
0.0003144460801365024,0.21012048192771085,0.0,0.15000000000000002,0.0
1.1844538047368251e-05,0.10578313253012048,0.0,0.15000000000000002,1.0
3.6420718792698335e-07,0.21686746987951808,0.0,0.15000000000000002,0.0
1.0692082445570725e-06,0.43493975903614457,0.0,0.15000000000000002,0.0
7.96052853611835e-07,0.12674698795180722,0.0,0.15000000000000002,0.0
6.0016141610539326e-06,0.6344578313253012,0.0,0.15000000000000002,0.0
1.4518859398717814e-05,0.5103614457831325,0.0,0.15000000000000002,0.0
3.225835093067567e-07,0.2795180722891566,0.0,0.15000000000000002,0.0
0.0001584769533866855,0.4139759036144578,0.0,0.7000000000000001,1.0
3.824175473233325e-07,0.2395180722891566,0.0,0.15000000000000002,0.0
4.21439746029795e-07,0.37421686746987953,0.0,0.15000000000000002,0.0
1.679515432326146e-05,0.5568674698795181,0.0,1.0,1.0
2.798932239218867e-05,0.22578313253012047,0.0,0.15000000000000002,1.0
6.043237839674159e-06,0.512289156626506,0.0,0.1,0.0
8.8788509456771e-05,0.463855421686747,0.0,0.15000000000000002,1.0
2.062973571614984e-06,0.32192771084337346,0.0,0.15000000000000002,0.0
7.174881602161572e-06,0.2944578313253012,0.0,0.15000000000000002,1.0
4.3697058111496706e-05,0.039277108433734935,0.0,0.15000000000000002,1.0
6.449068706221369e-06,0.664578313253012,0.0,0.15000000000000002,0.0
0.00044265481472654177,0.4339759036144578,0.0,0.15000000000000002,1.0
1.3189503162784324e-06,0.3074698795180723,0.0,0.15000000000000002,0.0
0.00010837765320741518,0.44746987951807227,0.0,0.30000000000000004,0.0
2.0993942904076825e-06,0.3373493975903614,0.0,0.1,1.0
1.1378873142804464e-05,0.41855421686746985,0.0,0.15000000000000002,0.0
3.4287505263411716e-05,0.3636144578313253,0.0,0.15000000000000002,1.0
2.0655750515287485e-06,0.25060240963855424,0.0,0.15000000000000002,0.0
2.912096615467608e-05,0.3908433734939759,0.0,0.75,0.0
1.113173255099687e-05,0.3019277108433735,0.0,0.15000000000000002,1.0
8.982910142227668e-06,0.3893975903614458,0.0,0.15000000000000002,0.0
9.058353059726828e-06,0.16795180722891567,0.0,0.15000000000000002,1.0
0.005469902884439502,0.32795180722891565,0.0,0.7000000000000001,0.0
1.5481406966810555e-05,0.6209638554216868,0.0,0.15000000000000002,1.0
5.666023252178355e-06,0.5672289156626505,0.0,0.15000000000000002,0.0
5.3070190240789e-07,0.20120481927710843,0.0,0.15000000000000002,0.0
0.027340848892604762,0.6048192771084338,0.0,0.15000000000000002,0.0
1.638932345671425e-06,0.2580722891566265,0.0,0.15000000000000002,0.0
0.00011355459823580587,0.5142168674698795,0.0,0.15000000000000002,1.0
3.786974310466497e-05,0.4980722891566265,0.0,0.15000000000000002,1.0
0.00017187457494257096,0.5137349397590362,0.0,1.0,1.0
2.369948201439156e-06,0.47879518072289157,0.0,0.15000000000000002,0.0
6.248754752861529e-05,0.3159036144578313,0.0,0.15000000000000002,1.0
3.5302082429779742e-06,0.3253012048192771,0.0,0.15000000000000002,1.0
2.767974628245073e-06,0.22289156626506024,0.0,0.15000000000000002,1.0
6.191522194758716e-07,0.6433734939759036,0.0,0.15000000000000002,0.0
3.4885845643577476e-06,0.4501204819277108,0.0,0.15000000000000002,0.0
1.0322672297816214e-05,0.39397590361445783,0.0,0.15000000000000002,1.0
5.7825695523149894e-05,0.12819277108433735,0.0,0.5,1.0
3.5632470378827794e-05,0.7746987951807228,0.0,0.15000000000000002,1.0
2.3715090893874142e-05,0.5014457831325301,0.0,0.30000000000000004,0.0
6.874930968104563e-05,0.2236144578313253,0.0,0.5,0.0
4.997442914340964e-06,0.25518072289156624,0.0,0.15000000000000002,0.0
1.5741554958186973e-05,0.45759036144578313,0.0,0.15000000000000002,0.0
0.0008144817373209403,0.23180722891566263,0.0,0.8500000000000001,1.0
1.598349259016704e-05,0.3462650602409639,0.0,0.2,0.0
1.0249830860230816e-06,0.15036144578313254,0.0,0.15000000000000002,0.0
1.5036553901556883e-06,0.48048192771084336,0.0,0.15000000000000002,0.0
1.829360675358962e-05,0.42650602409638555,0.0,0.15000000000000002,0.0
1.9133884765735446e-05,0.8330120481927711,0.0,0.15000000000000002,1.0
2.1644312882517864e-06,0.48,0.0,0.15000000000000002,0.0
1.2278985192966866e-06,0.056385542168674696,0.0,0.15000000000000002,0.0
3.0184971439405626e-05,0.5125301204819277,0.0,0.15000000000000002,0.0
2.539044395833827e-06,0.464578313253012,0.0,0.15000000000000002,0.0
1.3977751576654868e-05,0.5893975903614458,0.0,0.15000000000000002,0.0
3.949046509094005e-06,0.49301204819277106,0.0,0.15000000000000002,0.0
9.417357287826283e-07,0.2966265060240964,0.0,0.15000000000000002,0.0
0.0024300059667283153,0.33759036144578314,0.0,0.15000000000000002,0.0
0.0020430280251161545,0.872289156626506,0.0,0.15000000000000002,0.0
3.766942915130513e-06,0.0942168674698795,0.0,0.15000000000000002,0.0
1.1186363629185917e-06,0.04168674698795181,1.0,0.15000000000000002,0.0
7.141582659265391e-05,0.4819277108433735,0.0,0.30000000000000004,0.0
0.000504083559930255,0.1710843373493976,0.0,0.30000000000000004,0.0
1.6974656437311186e-05,0.3942168674698795,0.0,0.15000000000000002,0.0
7.414217754227875e-06,0.14963855421686748,0.0,0.75,0.0
7.23601638013503e-05,0.2713253012048193,0.0,0.1,1.0
5.668624732092119e-06,0.3163855421686747,0.0,0.15000000000000002,1.0
3.045032239060957e-05,0.5759036144578313,0.0,0.15000000000000002,1.0
3.449562365651285e-06,0.37903614457831325,0.0,0.15000000000000002,1.0
2.4974207172136e-06,0.41927710843373495,0.0,0.15000000000000002,0.0
0.05192377267387132,0.3048192771084337,0.0,0.15000000000000002,0.0
7.264372511195059e-05,0.4472289156626506,0.0,0.15000000000000002,1.0
6.129086676828377e-06,0.042409638554216866,0.0,0.1,0.0
1.1959003163573875e-05,0.37734939759036146,0.0,0.15000000000000002,0.0
3.7685038030787716e-05,0.4542168674698795,0.0,1.0,0.0
2.825207186347885e-06,0.14602409638554217,0.0,0.15000000000000002,1.0
1.5580263203533594e-05,0.536144578313253,0.0,0.15000000000000002,1.0
0.00744832835885715,0.2520481927710843,0.0,0.15000000000000002,0.0
1.022121458117941e-05,0.40722891566265057,0.0,0.15000000000000002,0.0
8.902264264900978e-06,0.21566265060240963,0.0,0.75,1.0
8.95949682300379e-06,0.4392771084337349,0.0,0.15000000000000002,1.0
3.193576742136891e-05,0.4814457831325301,0.0,0.15000000000000002,1.0
1.743251690213368e-05,0.4269879518072289,0.0,0.15000000000000002,1.0
8.06718921258268e-06,0.3930120481927711,0.0,0.15000000000000002,1.0
2.2692709287764826e-05,0.5265060240963855,0.0,0.1,0.0
2.094711626562907e-05,0.3893975903614458,0.0,0.55,0.0
1.3499079272522261e-05,0.3812048192771084,0.0,0.15000000000000002,1.0
6.243551793034e-07,0.1016867469879518,0.0,0.9,0.0
2.2893023241124667e-07,0.3985542168674699,0.0,0.15000000000000002,0.0
1.4919487305437495e-05,0.37662650602409636,0.0,0.8,0.0
9.937653270579117e-07,0.1674698795180723,0.0,0.15000000000000002,0.0
2.0733794912700408e-05,0.45397590361445783,0.0,0.45,1.0
7.468848832416923e-06,0.412289156626506,0.0,0.15000000000000002,0.0
4.916797037014275e-06,0.10698795180722892,0.0,0.15000000000000002,1.0
6.529714583548058e-07,0.21518072289156626,0.0,0.15000000000000002,0.0
2.8121997867790643e-06,0.4626506024096385,0.0,0.15000000000000002,0.0
3.111369976861943e-06,0.14048192771084336,0.0,0.15000000000000002,0.0
6.978209720681e-05,0.172289156626506,0.0,0.15000000000000002,0.0
3.927194077818386e-05,0.29012048192771084,0.0,0.15000000000000002,0.0
9.15981077636363e-06,0.2749397590361446,0.0,0.15000000000000002,1.0
0.0006941841031486577,0.6527710843373494,0.0,0.15000000000000002,0.0
6.3346035900157455e-06,0.28120481927710844,0.0,0.15000000000000002,1.0
2.9604841418636215e-06,0.14361445783132532,0.0,0.15000000000000002,1.0
8.585924307387256e-05,0.4033734939759036,0.0,0.15000000000000002,1.0
0.0001777799343468156,0.1855421686746988,0.0,0.5,0.0
4.9610221955482655e-06,0.24313253012048192,0.0,0.1,0.0
4.253419659004412e-06,0.5306024096385542,0.0,0.1,0.0
1.0223816061093176e-06,0.5766265060240964,0.0,0.15000000000000002,0.0
8.930880543952385e-06,0.4465060240963855,0.0,0.15000000000000002,1.0
5.132719869856701e-06,0.43060240963855423,0.0,0.15000000000000002,0.0
0.0007577070396829512,0.30048192771084337,0.0,0.15000000000000002,0.0
0.0002910457683121937,0.5125301204819277,0.0,0.15000000000000002,0.0
1.1659832973490994e-05,0.35156626506024097,0.0,0.15000000000000002,1.0
1.826238899462445e-06,0.4580722891566265,0.0,0.15000000000000002,0.0
9.700918598426578e-06,0.3431325301204819,0.0,0.15000000000000002,1.0
0.000529047361182736,0.11831325301204818,0.0,0.15000000000000002,1.0
0.00015354454747018866,0.5554216867469879,0.0,0.15000000000000002,1.0
2.7523657487624884e-06,0.19301204819277107,0.0,0.15000000000000002,0.0
4.251858771056154e-05,0.32674698795180723,0.0,0.1,1.0
2.057770611787456e-06,0.28602409638554216,0.0,0.15000000000000002,0.0
2.6899302308321485e-06,0.22337349397590361,0.0,0.15000000000000002,0.0
7.3413763166424785e-06,0.38915662650602406,0.0,0.15000000000000002,1.0
9.469386886101566e-07,0.23662650602409638,0.0,0.15000000000000002,0.0
6.426435830971621e-05,0.32915662650602406,0.0,0.1,1.0
9.686870606892251e-05,0.3708433734939759,0.0,0.8,1.0
5.2367790664072675e-06,0.16216867469879517,0.0,0.15000000000000002,0.0
6.618945344590169e-05,0.32674698795180723,0.0,0.0,1.0
6.069252638811801e-06,0.2744578313253012,0.0,0.15000000000000002,1.0
1.0390310775574082e-05,0.2216867469879518,0.0,0.15000000000000002,1.0
0.0001332191849039492,0.1272289156626506,0.0,0.15000000000000002,1.0
0.00012173885404450794,0.36939759036144576,0.0,0.30000000000000004,1.0
4.6826638447755e-07,0.3163855421686747,1.0,0.15000000000000002,0.0
2.606682873591695e-06,0.4236144578313253,0.0,0.15000000000000002,0.0
4.5856286439920966e-05,0.5012048192771085,0.0,0.15000000000000002,1.0
2.1025160663041996e-05,0.5156626506024096,1.0,0.15000000000000002,0.0
1.6571427050677743e-05,0.28771084337349395,0.0,0.30000000000000004,0.0
7.2789407987121386e-06,0.5272289156626506,0.0,0.15000000000000002,0.0
3.954249468921533e-06,0.6539759036144578,0.0,0.15000000000000002,0.0
1.469836151276754e-06,0.42626506024096383,0.0,0.15000000000000002,0.0
1.2885130012873917e-05,0.45397590361445783,0.0,0.2,0.0
7.390804435003998e-06,0.5344578313253012,0.0,0.30000000000000004,0.0
0.00011470185087777587,0.6004819277108433,0.0,0.15000000000000002,1.0
4.15196194236761e-06,0.4566265060240964,0.0,0.8,0.0
0.00016472050517971952,0.18626506024096384,0.0,0.15000000000000002,1.0
1.0673872086174375e-05,0.7371084337349397,0.0,0.15000000000000002,1.0
0.01263003409549003,0.44554216867469876,0.0,0.5,0.0
1.3782640583122555e-05,0.08674698795180721,0.0,0.30000000000000004,0.0
1.5166627897245092e-06,0.3185542168674699,0.0,0.15000000000000002,0.0
0.0007730921918929524,0.232289156626506,0.0,0.45,0.0
1.8254584554883158e-05,0.4655421686746988,0.0,0.8,1.0
1.3504282232349789e-05,0.33180722891566267,0.0,0.15000000000000002,1.0
8.688942911972316e-06,0.4260240963855422,0.0,0.15000000000000002,1.0
5.1639376288218705e-06,0.156144578313253,0.0,0.1,1.0
3.927194077818386e-05,0.47518072289156627,0.0,0.15000000000000002,1.0
0.00011056549781489084,0.2742168674698795,0.0,0.9,0.0
2.6165684972639987e-05,0.5855421686746988,0.0,0.15000000000000002,0.0
4.51200676243257e-05,0.24409638554216867,0.0,0.1,1.0
0.00012269619865277315,0.31951807228915663,0.0,0.1,1.0
2.781502323796647e-05,0.6563855421686747,0.0,0.15000000000000002,0.0
6.893921771475042e-06,0.25012048192771086,0.0,0.15000000000000002,1.0
0.005580291481620257,0.2983132530120482,0.0,0.15000000000000002,0.0
3.280466171256614e-06,0.4214457831325301,0.0,0.15000000000000002,0.0
1.4102622612515548e-05,0.528433734939759,0.0,0.15000000000000002,1.0
1.8694234660309302e-05,0.48216867469879515,0.0,0.1,1.0
4.1847405892810384e-05,0.18024096385542168,0.0,0.15000000000000002,1.0
1.0291454538851043e-05,0.3236144578313253,0.0,0.15000000000000002,1.0
0.00039540153357292947,0.4657831325301205,0.0,0.05,1.0
5.8424035903315655e-05,0.36987951807228914,0.0,0.15000000000000002,0.0
1.854855178513851e-06,0.9971084337349397,0.0,0.15000000000000002,0.0
4.246135515245873e-05,0.4093975903614458,0.0,0.15000000000000002,1.0
9.230571030018016e-05,0.6110843373493976,0.0,0.8500000000000001,0.0
1.6025116268787267e-06,0.3674698795180723,0.0,0.15000000000000002,0.0
1.210728751865843e-05,0.32313253012048193,0.0,0.1,0.0
8.389772721889437e-06,0.5860240963855421,0.0,0.15000000000000002,1.0
8.83462578714311e-06,0.41927710843373495,0.0,0.15000000000000002,1.0
1.4552678637596748e-05,0.34771084337349395,0.0,0.30000000000000004,1.0
8.845031706798166e-08,0.39710843373493976,0.0,0.15000000000000002,0.0
2.2068354108461425e-05,0.3566265060240964,0.0,0.55,1.0
4.46413953201931e-06,0.47927710843373494,0.0,0.15000000000000002,0.0
3.780210462690711e-05,0.13686746987951806,0.0,0.15000000000000002,1.0
8.502156654164049e-05,0.4320481927710843,0.0,0.15000000000000002,1.0
2.023951372908522e-06,0.3091566265060241,0.0,0.15000000000000002,0.0
6.77425369544189e-06,0.5479518072289157,0.0,0.15000000000000002,1.0
9.443372086963924e-06,0.4074698795180723,0.0,0.15000000000000002,0.0
2.1592283284242582e-07,0.1530120481927711,0.0,0.15000000000000002,0.0
0.0004933576582458053,0.36,0.0,0.15000000000000002,1.0
0.0001751316277946037,0.4118072289156626,0.0,0.15000000000000002,0.0
4.638438686241509e-06,0.10409638554216866,0.0,0.15000000000000002,1.0
8.368180438605195e-05,0.5701204819277108,0.0,1.0,0.0
4.1103382637473834e-07,0.33180722891566267,0.0,0.15000000000000002,0.0
3.15299365548217e-06,0.568433734939759,0.0,0.15000000000000002,0.0
1.0780532762638706e-05,0.1489156626506024,0.0,0.8,1.0
1.0588023249020159e-05,0.22048192771084338,0.0,0.15000000000000002,0.0
9.20923889472515e-07,0.6575903614457831,0.0,0.15000000000000002,0.0
3.189934670257621e-05,0.19686746987951806,0.0,0.2,1.0
1.7612019016183408e-06,0.11879518072289155,0.0,0.15000000000000002,0.0
2.4604797024381488e-05,0.29518072289156627,0.0,0.30000000000000004,1.0
6.188920714844952e-06,0.42819277108433734,0.0,0.15000000000000002,0.0
1.2744650097530653e-05,0.24048192771084337,0.0,0.15000000000000002,1.0
0.0008666830332705321,0.5440963855421687,0.0,0.15000000000000002,0.0
1.000269026842322e-05,0.2708433734939759,0.0,0.15000000000000002,0.0
4.300246297452168e-06,0.2091566265060241,0.0,0.15000000000000002,1.0
5.968315218157751e-05,0.4212048192771084,0.0,0.15000000000000002,1.0
1.7052700834724112e-05,0.5566265060240964,0.0,0.15000000000000002,1.0
1.23492251506385e-05,0.45710843373493976,0.0,0.15000000000000002,1.0
1.9695804427108506e-05,0.2527710843373494,0.0,0.2,1.0
2.572863634712761e-06,0.5012048192771085,0.0,0.65,0.0
9.186345871484025e-05,0.4592771084337349,0.0,0.15000000000000002,1.0
2.6014799137641667e-08,0.2669879518072289,0.0,0.15000000000000002,0.0
1.284350633425369e-05,0.31469879518072286,0.0,0.2,1.0
1.0309664898247392e-05,0.2616867469879518,0.0,0.15000000000000002,0.0
0.0010754986229885542,0.5937349397590361,0.0,0.8,0.0
0.0028433134865476837,0.47493975903614455,0.0,0.15000000000000002,0.0
1.941744607633574e-05,0.49951807228915657,0.0,0.05,1.0
2.669118391522035e-06,0.28048192771084335,0.0,0.15000000000000002,0.0
1.108230443263535e-06,0.2893975903614458,1.0,0.15000000000000002,0.0
1.1004260035222425e-05,0.22313253012048193,0.0,0.8,0.0
9.162412256277396e-06,0.4706024096385542,0.0,0.15000000000000002,0.0
7.289346718367195e-06,0.42048192771084336,0.0,0.2,0.0
1.3772234663467499e-05,0.23662650602409638,0.0,0.15000000000000002,1.0
5.098380334995014e-05,0.16771084337349398,0.0,0.5,1.0
7.369992595693884e-06,0.4118072289156626,0.0,0.15000000000000002,1.0
7.255527479488261e-06,0.3221686746987952,0.0,0.15000000000000002,1.0
6.841892173199758e-07,0.40650602409638553,0.0,0.15000000000000002,0.0
3.2518498922052084e-07,0.3431325301204819,0.0,0.15000000000000002,0.0
0.0004697908517070158,0.19012048192771083,0.0,0.30000000000000004,1.0
1.0431934454194308e-05,0.2665060240963855,0.0,0.15000000000000002,1.0
5.052073992530011e-06,0.6026506024096385,0.0,0.15000000000000002,0.0
9.77115855609821e-06,0.055903614457831326,0.0,0.15000000000000002,1.0
1.5629691321895115e-05,0.26313253012048193,0.0,0.15000000000000002,1.0
2.5572547552301756e-06,0.2250602409638554,0.0,0.15000000000000002,0.0
4.0635116252996284e-05,0.6351807228915662,0.0,0.15000000000000002,0.0
9.781564475753267e-07,0.45036144578313253,0.0,0.15000000000000002,0.0
1.3137473564509042e-05,0.30626506024096384,0.0,0.15000000000000002,1.0
1.242466806813766e-05,0.4086746987951807,0.0,0.15000000000000002,1.0
8.512042277836353e-06,0.45180722891566266,0.0,0.15000000000000002,0.0
1.0598429168675215e-05,0.232289156626506,0.0,0.15000000000000002,1.0
9.953262150061701e-06,0.34265060240963857,0.0,0.15000000000000002,1.0
1.3085443966233758e-06,0.3031325301204819,0.0,0.15000000000000002,0.0
6.560672194521851e-05,0.5277108433734939,0.0,0.15000000000000002,1.0
2.229468286095891e-06,0.4142168674698795,0.0,0.15000000000000002,0.0
2.9474767422948008e-06,0.5438554216867469,0.0,0.15000000000000002,0.0
2.0837854109250977e-06,0.3346987951807229,0.0,0.15000000000000002,1.0
1.3683784346399516e-06,0.18240963855421688,0.0,0.15000000000000002,0.0
2.0379993644428483e-05,0.4980722891566265,0.0,0.15000000000000002,1.0
9.706121558254105e-06,0.4081927710843373,0.0,0.15000000000000002,1.0
1.0811750521603877e-05,0.544578313253012,0.0,0.15000000000000002,0.0
0.005629953733174015,0.48602409638554217,0.0,0.15000000000000002,0.0
9.0531500998993e-07,0.46361445783132527,0.0,0.15000000000000002,0.0
1.7890377366956175e-05,0.43662650602409636,0.0,0.15000000000000002,1.0
3.972459828317882e-06,0.6759036144578313,0.0,0.15000000000000002,0.0
3.2570528520327367e-06,0.387710843373494,0.0,0.15000000000000002,0.0
2.7575687085900165e-06,0.4626506024096385,0.0,0.15000000000000002,0.0
0.00042968383587651366,0.3804819277108434,0.0,0.30000000000000004,1.0
4.7789186015847744e-05,0.5224096385542168,0.0,0.15000000000000002,1.0
5.757075049160101e-06,0.1525301204819277,0.0,0.15000000000000002,1.0
4.4225158533990835e-07,0.1383132530120482,1.0,0.15000000000000002,0.0
1.8030857282299438e-05,0.3865060240963855,0.0,0.15000000000000002,0.0
7.687112997181736e-05,0.47204819277108434,0.0,0.8,0.0
